result_type,capture_time_utc,capture_date_utc,historical_or_current,property_id,property_name,website,target_unit_id,target_unit_key,july31_rp_date,july31_surgex_date,july31_surgex_provenance,portal_selection_reason,selected_portal_url,selected_portal_status,selected_parser_inventory_units,current_unit_present,current_unit_match_count,current_parser_unit_number,current_raw_source_date,current_raw_date_origin,current_visible_source_date,current_apply_move_in_date,current_normalized_date,current_normalized_provenance,current_source_date_present,current_future_presence,current_explicit_future_recovered,current_vs_rp_comparison,current_minus_rp_days,current_within_one_day_of_rp,failure
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,257593,Church & Henley,https://www.churchandhenley.com/,854,854,2026-11-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://churchandhenley.securecafe.com/onlineleasing/church-and-henley/availableunits.aspx,200,19,true,1,854,11/7/2026,apply_move_in_fallback,,11/7/2026,2026-11-07,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,25930,Edgewater Gardens,https://www.morgan-properties.com/apartments/nj/long-branch/edgewater-gardens/,07A,07A,2026-09-20,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://edgewatergardensapartments.securecafe.com/onlineleasing/edgewater-gardens-apartment-homes/availableunits.aspx,200,4,true,1,07A,9/21/2026,apply_move_in_fallback,,9/21/2026,2026-09-21,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,25930,Edgewater Gardens,https://www.morgan-properties.com/apartments/nj/long-branch/edgewater-gardens/,14B,14B,2026-08-04,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://edgewatergardensapartments.securecafe.com/onlineleasing/edgewater-gardens-apartment-homes/availableunits.aspx,200,4,true,1,14B,8/5/2026,apply_move_in_fallback,,8/5/2026,2026-08-05,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,25930,Edgewater Gardens,https://www.morgan-properties.com/apartments/nj/long-branch/edgewater-gardens/,34A,34A,2026-08-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://edgewatergardensapartments.securecafe.com/onlineleasing/edgewater-gardens-apartment-homes/availableunits.aspx,200,4,true,1,34A,,source_date_blank,,,2026-08-01,capture_date_default,false,false,false,current_nonfuture,-5,false,current_source_date_blank
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,261530,Waterline Square,https://www.waterlinesquare.com/,0410,0410,2026-08-27,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterlinesq.securecafe.com/onlineleasing/waterline-square/availableunits.aspx,200,42,true,1,0410,,source_date_blank,,,2026-08-01,capture_date_default,false,false,false,current_nonfuture,-26,false,current_source_date_blank
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,261530,Waterline Square,https://www.waterlinesquare.com/,0633,0633,2026-09-08,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterlinesq.securecafe.com/onlineleasing/waterline-square/availableunits.aspx,200,42,true,1,0633,,source_date_blank,,,2026-08-01,capture_date_default,false,false,false,current_nonfuture,-38,false,current_source_date_blank
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,261530,Waterline Square,https://www.waterlinesquare.com/,0933,0933,2026-09-04,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterlinesq.securecafe.com/onlineleasing/waterline-square/availableunits.aspx,200,42,true,1,0933,,source_date_blank,,,2026-08-01,capture_date_default,false,false,false,current_nonfuture,-34,false,current_source_date_blank
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,261530,Waterline Square,https://www.waterlinesquare.com/,1030,1030,2026-08-09,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterlinesq.securecafe.com/onlineleasing/waterline-square/availableunits.aspx,200,42,true,1,1030,,source_date_blank,,,2026-08-01,capture_date_default,false,false,false,current_nonfuture,-8,false,current_source_date_blank
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,261530,Waterline Square,https://www.waterlinesquare.com/,1108,1108,2026-09-03,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterlinesq.securecafe.com/onlineleasing/waterline-square/availableunits.aspx,200,42,true,1,1108,,source_date_blank,,,2026-08-01,capture_date_default,false,false,false,current_nonfuture,-33,false,current_source_date_blank
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,261530,Waterline Square,https://www.waterlinesquare.com/,1123,1123,2026-08-19,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterlinesq.securecafe.com/onlineleasing/waterline-square/availableunits.aspx,200,42,true,1,1123,,source_date_blank,,,2026-08-01,capture_date_default,false,false,false,current_nonfuture,-18,false,current_source_date_blank
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,261530,Waterline Square,https://www.waterlinesquare.com/,1205,1205,2026-08-18,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterlinesq.securecafe.com/onlineleasing/waterline-square/availableunits.aspx,200,42,true,1,1205,,source_date_blank,,,2026-08-01,capture_date_default,false,false,false,current_nonfuture,-17,false,current_source_date_blank
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,261530,Waterline Square,https://www.waterlinesquare.com/,1211,1211,2026-09-02,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterlinesq.securecafe.com/onlineleasing/waterline-square/availableunits.aspx,200,42,true,1,1211,,source_date_blank,,,2026-08-01,capture_date_default,false,false,false,current_nonfuture,-32,false,current_source_date_blank
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,261530,Waterline Square,https://www.waterlinesquare.com/,1530,1530,2026-09-11,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterlinesq.securecafe.com/onlineleasing/waterline-square/availableunits.aspx,200,42,true,1,1530,,source_date_blank,,,2026-08-01,capture_date_default,false,false,false,current_nonfuture,-41,false,current_source_date_blank
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,261530,Waterline Square,https://www.waterlinesquare.com/,1714,1714,2026-08-04,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterlinesq.securecafe.com/onlineleasing/waterline-square/availableunits.aspx,200,42,false,0,,,source_date_blank,,,,,false,,false,current_unit_not_in_selected_inventory,,,target_unit_not_in_current_inventory
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,261530,Waterline Square,https://www.waterlinesquare.com/,1829,1829,2026-08-29,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterlinesq.securecafe.com/onlineleasing/waterline-square/availableunits.aspx,200,42,true,1,1829,,source_date_blank,,,2026-08-01,capture_date_default,false,false,false,current_nonfuture,-28,false,current_source_date_blank
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,261530,Waterline Square,https://www.waterlinesquare.com/,1934,1934,2026-08-05,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterlinesq.securecafe.com/onlineleasing/waterline-square/availableunits.aspx,200,42,true,1,1934,,source_date_blank,,,2026-08-01,capture_date_default,false,false,false,current_nonfuture,-4,false,current_source_date_blank
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,261530,Waterline Square,https://www.waterlinesquare.com/,2301,2301,2026-08-05,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterlinesq.securecafe.com/onlineleasing/waterline-square/availableunits.aspx,200,42,true,1,2301,,source_date_blank,,,2026-08-01,capture_date_default,false,false,false,current_nonfuture,-4,false,current_source_date_blank
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,261530,Waterline Square,https://www.waterlinesquare.com/,2330,2330,2026-08-30,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterlinesq.securecafe.com/onlineleasing/waterline-square/availableunits.aspx,200,42,true,1,2330,,source_date_blank,,,2026-08-01,capture_date_default,false,false,false,current_nonfuture,-29,false,current_source_date_blank
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,261530,Waterline Square,https://www.waterlinesquare.com/,2429,2429,2026-09-03,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterlinesq.securecafe.com/onlineleasing/waterline-square/availableunits.aspx,200,42,true,1,2429,,source_date_blank,,,2026-08-01,capture_date_default,false,false,false,current_nonfuture,-33,false,current_source_date_blank
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,261530,Waterline Square,https://www.waterlinesquare.com/,2904,2904,2026-08-04,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterlinesq.securecafe.com/onlineleasing/waterline-square/availableunits.aspx,200,42,true,1,2904,,source_date_blank,,,2026-08-01,capture_date_default,false,false,false,current_nonfuture,-3,false,current_source_date_blank
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,263919,Vue21 II,https://liveatvue21.com/,09-312,09-312,2100-01-07,2026-07-31,explicit_future,unique_max_target_unit_overlap,https://liveatvue21.securecafe.com/onlineleasing/vue-21-0/availableunits.aspx,200,39,false,0,,,source_date_blank,,,,,false,,false,current_unit_not_in_selected_inventory,,,target_unit_not_in_current_inventory
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,263919,Vue21 II,https://liveatvue21.com/,1-206,1-206,2100-01-07,2026-07-31,explicit_future,unique_max_target_unit_overlap,https://liveatvue21.securecafe.com/onlineleasing/vue-21-0/availableunits.aspx,200,39,true,1,1-206,1/8/2100,visible_concrete_date,1/8/2100,,2026-08-01,sentinel_clamped,true,false,false,current_nonfuture,-26822,false,current_date_not_explicit_future:sentinel_clamped
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,263919,Vue21 II,https://liveatvue21.com/,10-203,10-203,2100-01-07,2026-07-31,explicit_future,unique_max_target_unit_overlap,https://liveatvue21.securecafe.com/onlineleasing/vue-21-0/availableunits.aspx,200,39,false,0,,,source_date_blank,,,,,false,,false,current_unit_not_in_selected_inventory,,,target_unit_not_in_current_inventory
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,263919,Vue21 II,https://liveatvue21.com/,10-306,10-306,2100-01-07,2026-07-31,explicit_future,unique_max_target_unit_overlap,https://liveatvue21.securecafe.com/onlineleasing/vue-21-0/availableunits.aspx,200,39,true,1,10-306,1/8/2100,visible_concrete_date,1/8/2100,,2026-08-01,sentinel_clamped,true,false,false,current_nonfuture,-26822,false,current_date_not_explicit_future:sentinel_clamped
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,263919,Vue21 II,https://liveatvue21.com/,11-202,11-202,2100-01-07,2026-07-31,explicit_future,unique_max_target_unit_overlap,https://liveatvue21.securecafe.com/onlineleasing/vue-21-0/availableunits.aspx,200,39,true,1,11-202,1/8/2100,visible_concrete_date,1/8/2100,,2026-08-01,sentinel_clamped,true,false,false,current_nonfuture,-26822,false,current_date_not_explicit_future:sentinel_clamped
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,263919,Vue21 II,https://liveatvue21.com/,3-200,3-200,2100-01-07,2026-07-31,explicit_future,unique_max_target_unit_overlap,https://liveatvue21.securecafe.com/onlineleasing/vue-21-0/availableunits.aspx,200,39,true,1,3-200,1/8/2100,visible_concrete_date,1/8/2100,,2026-08-01,sentinel_clamped,true,false,false,current_nonfuture,-26822,false,current_date_not_explicit_future:sentinel_clamped
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,263919,Vue21 II,https://liveatvue21.com/,3-204,3-204,2100-01-07,2026-07-31,explicit_future,unique_max_target_unit_overlap,https://liveatvue21.securecafe.com/onlineleasing/vue-21-0/availableunits.aspx,200,39,true,1,3-204,1/8/2100,visible_concrete_date,1/8/2100,,2026-08-01,sentinel_clamped,true,false,false,current_nonfuture,-26822,false,current_date_not_explicit_future:sentinel_clamped
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,265098,Smith & Rio,https://www.smithandrio.com/,1002,1002,2026-08-27,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://smithandrio.securecafe.com/onlineleasing/smith-rio/availableunits.aspx,200,35,true,1,1002,8/28/2026,apply_move_in_fallback,,8/28/2026,2026-08-28,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,265098,Smith & Rio,https://www.smithandrio.com/,1015,1015,2026-08-25,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://smithandrio.securecafe.com/onlineleasing/smith-rio/availableunits.aspx,200,35,true,1,1015,8/26/2026,apply_move_in_fallback,,8/26/2026,2026-08-26,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,265098,Smith & Rio,https://www.smithandrio.com/,1016,1016,2026-08-10,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://smithandrio.securecafe.com/onlineleasing/smith-rio/availableunits.aspx,200,35,true,1,1016,8/11/2026,apply_move_in_fallback,,8/11/2026,2026-08-11,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,265098,Smith & Rio,https://www.smithandrio.com/,1075,1075,2026-08-13,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://smithandrio.securecafe.com/onlineleasing/smith-rio/availableunits.aspx,200,35,true,1,1075,8/14/2026,apply_move_in_fallback,,8/14/2026,2026-08-14,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,265098,Smith & Rio,https://www.smithandrio.com/,1083,1083,2026-08-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://smithandrio.securecafe.com/onlineleasing/smith-rio/availableunits.aspx,200,35,true,1,1083,8/7/2026,apply_move_in_fallback,,8/7/2026,2026-08-07,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,265098,Smith & Rio,https://www.smithandrio.com/,2005,2005,2026-08-28,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://smithandrio.securecafe.com/onlineleasing/smith-rio/availableunits.aspx,200,35,true,1,2005,8/29/2026,apply_move_in_fallback,,8/29/2026,2026-08-29,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,265098,Smith & Rio,https://www.smithandrio.com/,2015,2015,2026-08-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://smithandrio.securecafe.com/onlineleasing/smith-rio/availableunits.aspx,200,35,true,1,2015,8/7/2026,apply_move_in_fallback,,8/7/2026,2026-08-07,explicit_future,true,true,true,current_plus_one_day,1,true,
